model,prompt,Alignment,Geometry,Texture,Overall
one2345++,A blue butterfly perched on a yellow flower,6.789473684,5.631578947,5.944444444,5.952380952
one2345++,A guitar leaning against a wooden chair,6.473684211,5.055555556,5.789473684,5.7
one2345++,A brass key hanging on a metal hook,5.842105263,6.888888889,7.3,6.476190476
one2345++,A glass teapot next to a porcelain cup,4.857142857,6.9375,6.7,5.947368421
one2345++,A silk scarf draped over a wooden hanger,8.263157895,6.947368421,7,7.476190476
one2345++,A wooden crate holding a single red apple,8.9,7.764705882,8.470588235,8.315789474
one2345++,A small wooden ship inside a glass bottle,6.842105263,4.681818182,5.619047619,5.380952381
one2345++,A small cactus inside a clay pot,8.833333333,7.842105263,7.2,7.85
one2345++,A black hat hanging on a brass hook,6.470588235,7.210526316,7.625,6.894736842
one2345++,A penguin is waddling with a fish in its beak,5.736842105,6.444444444,6.444444444,6.095238095
one2345++,A dog is barking at a cat with its tail wagging,6.105263158,4.105263158,4.277777778,4.714285714
one2345++,A dog is licking an ice cream cone with its tail wagging,5.789473684,4.318181818,4.523809524,4.571428571
one2345++,A violinist in a black suit is playing a violin while standing on one foot,6.526315789,5.166666667,5.555555556,5.80952381
one2345++,"A cyan crab is holding a sharp, conical shell in its claw",4.789473684,4.611111111,4.526315789,4.65
one2345++,A yellow truck is crashing into a wooden house,5.388888889,5.761904762,5.705882353,5.578947368
one2345++,A man holding a book next to a tall bookshelf,7.428571429,6,5.3,6.263157895
one2345++,"A turtle is crawling to a circular, white shell",5,6.842105263,7.1,5.8
one2345++,A brown dog is chewing a high-heeled shoe,6.6,6,6.176470588,6.157894737
one2345++,A panda is chewing on bamboo while sitting on its hind legs,7.263157895,5.833333333,6.315789474,6.6
one2345++,A knight is polishing a shield while seated on a stool,6.526315789,5.318181818,5.857142857,5.761904762
one2345++,A dolphin is pushing a ball with its nose while swimming,5.736842105,7.045454545,7.142857143,6.619047619
one2345++,A bird is preening its feathers with its beak,7.157894737,5.944444444,6.055555556,6.428571429
one2345++,A duck is chasing a yellow ball with its wings flapping,7.611111111,6.473684211,6.25,6.55
one2345++,A knight is jousting with a lance while riding a white horse,7.210526316,5.277777778,5.473684211,5.95
one2345++,"A cat is playing with a ball of yarn, unraveling it with its paws",4.210526316,2.555555556,4.35,3.476190476
one2345++,A pirate is digging for treasure with a rusty shovel,7.263157895,5.944444444,6.105263158,6.8
one2345++,A boy is kicking a soccer ball with his foot raised,8.166666667,6.428571429,6.411764706,6.842105263
one2345++,A black cat is knocking over a glass with its paw extended,4.947368421,3.5,3.952380952,3.952380952
one2345++,A bat is hanging upside down from a branch with its wings folded,4.095238095,5,4.25,4.473684211
one2345++,A bear astronaut is planting a flag with a paw print,4.894736842,6.227272727,6.285714286,5.714285714
one2345++,A crowned koala is inspecting a mystical golden staff,7.5,6.619047619,6.705882353,6.789473684
one2345++,A fox magician is pulling a rabbit from a hat,5.888888889,6.095238095,5.647058824,5.842105263
one2345++,A giant tortoise is peacefully resting while a garden of mushrooms grows on its shell,5.421052632,6.954545455,6.666666667,6.380952381
one2345++,A lion rider is riding a motorcycle,8,6.647058824,6.588235294,6.947368421
one2345++,A mermaid is holding a white conch shell,7.631578947,6.222222222,5.388888889,6.285714286
one2345++,A mouse pirate is guarding a tiny treasure chest,7.19047619,5.4375,5.95,6
one2345++,A panda detective is using a magnifying glass to examine an ancient scroll,6.210526316,5.454545455,5.476190476,5.80952381
one2345++,A parrot wearing a crown is sitting on a jeweled throne,7.526315789,6,6.19047619,6.523809524
one2345++,A penguin in a tuxedo is conducting an orchestra with a baton,6.25,6.176470588,5.823529412,5.894736842
one2345++,A phoenix with flaming wings is carrying a silver lantern,5.294117647,4.526315789,5.4375,4.684210526
one2345++,A rabbit pirate is holding a treasure map with a carrot symbol,5.947368421,4.863636364,4.952380952,5.095238095
one2345++,A rabbit with a top hat is balancing on a golden egg,8.210526316,7.181818182,6.714285714,7.380952381
one2345++,A raccoon detective is studying a map under a magnifying glass,6.315789474,6.181818182,6.714285714,6.428571429
one2345++,A raccoon with wings is casting a spell with a magic wand,5.666666667,5.523809524,5.764705882,5.526315789
one2345++,A robot butler is holding a tray with a crystal goblet,7.473684211,6.681818182,6.285714286,6.952380952
one2345++,A shark with a crown is holding a golden trident,7.526315789,6,6.368421053,6.6
one2345++,A skeleton knight is polishing his golden sword,5.578947368,4.388888889,4.5,4.80952381
one2345++,A monkey wizard is riding a flying broom and eating a banana,6.684210526,5.833333333,6.45,6.238095238
one2345++,A dog wearing backpack is walking on a rainbow,7.105263158,6.090909091,6.761904762,6.714285714
